cardId,name,cardSet,type,rarity,mechanics_list,mechanics_count,playerClass,faction,cost,health,attack,collectible,race,artist,text,flavor,locale
TB_PickYourFate_7_EnchMinion,Fate,Tavern Brawl,Enchantment,,,0,,,,,,,,,<b>Deathrattle:</b> Your owner gets a coin.,,enUS
TB_PickYourFate_Confused,Fate,Tavern Brawl,Enchantment,,,0,,,,,,,,,Attack and Health swap at end of each turn.,,enUS
TB_PickYourFate_Windfury,Fate,Tavern Brawl,Enchantment,,,0,,,,,,,,,This minion has <b>Windfury</b>,,enUS
TB_PickYourFate_11_Ench,Fate 11 Ench. Murloc,Tavern Brawl,Enchantment,,,0,,,,,,,,,,,enUS
TB_PickYourFate_12_Ench,"Fate 12 Ench, Confuse",Tavern Brawl,Enchantment,,,0,,,,,,,,,,,enUS
TB_PickYourFate_7_Ench_2nd,Fate 7 Ench 2nd,Tavern Brawl,Enchantment,,,0,,,,,,,,,,,enUS
TB_PickYourFate7Ench,Fate 7 Ench Get a Coin,Tavern Brawl,Enchantment,,,0,,,,,,,,,,,enUS
TB_PickYourFate_8_Ench,Fate 8 Get Armor,Tavern Brawl,Enchantment,,,0,,,,,,,,,,,enUS
TB_PickYourFate_8_EnchRand,Fate 8 Rand 2 armor each turn,Tavern Brawl,Enchantment,,,0,,,,,,,,,,,enUS
TB_PickYourFate_9_Ench,Fate 9 Ench. Deathrattle bonus,Tavern Brawl,Enchantment,,,0,,,,,,,,,,,enUS
TB_PickYourFate_8rand,Fate: Armor,Tavern Brawl,Spell,,,0,,,,,,,,,Each player gains 2 Armor on the start of their turn.,,enUS
TB_PickYourFate_2,Fate: Bananas,Tavern Brawl,Spell,,,0,,,,,,,,,"When a minion dies, its owner gets a (1) mana Banana.",,enUS
TB_PickYourFate_7,Fate: Coin,Tavern Brawl,Spell,,,0,,,,,,,,,"When a minion dies, its owner gets a Coin.",,enUS
TB_PickYourFate_12,Fate: Confusion,Tavern Brawl,Spell,,,0,,,,,,,,,"At the end of each turn, swap all minions' Attack and Health.",,enUS
TB_PickYourFate_6,Fate: Portals,Tavern Brawl,Spell,,,0,,,,,,,,,Shuffle 10 Unstable Portals into each player's deck.,,enUS
TB_PickYourFate_5,Fate: Spells,Tavern Brawl,Spell,,,0,,,,,,,,,Spells cost (1) less.,,enUS
TB_CoOpv3_BOSS2e,Getting Angry....,Tavern Brawl,Enchantment,,Enrage,1,,,,,,,,,Now he's mad....,,enUS
TB_AllMinionsTauntCharge,Give Taunt and Charge,Tavern Brawl,Enchantment,,,0,,,,,,,,,This minion is granted <b>Taunt</b> and <b>Charge</b>.,,enUS
TB_CoOpv3_009e,Going Nova,Tavern Brawl,Enchantment,,Taunt,1,,,,,,,,,It's about to blow!,,enUS
TB_GiftExchange_Snowball,Hardpacked Snowballs,Tavern Brawl,Spell,,,0,,,,,,,,,Return 3 random enemy minions to your opponent's hand.,,enUS
BRMC_86e,I Hear You...,Tavern Brawl,Enchantment,,,0,,,,,,,,,Increased Attack.,,enUS
TB_KTRAF_H_1,Kel'Thuzad,Tavern Brawl,Hero,Free,,0,,Neutral,,30,,,,,,,enUS
TB_CoOpBossSpell_6,Kill the Lorewalker,Tavern Brawl,Spell,,,0,,,,,,,,,Destroy Lorewalker Cho.,,enUS
BRMC_100e,Living Bomb,Tavern Brawl,Enchantment,,,0,,,,,,,,,"On Ragnaros' turn, deal 5 damage to this side of the board.",,enUS
TB_Mini_1e,Miniature,Tavern Brawl,Enchantment,,,0,,,,,,,,,"Mini-sized, set to 1/1",,enUS
TB_PickYourFate_11b,Murloc Bonus,Tavern Brawl,Spell,,,0,,,,,,,,,Summon a 1/1 Murloc at the end of your turn.,,enUS
TB_DeckRecipe_MyDeckID,My Deck ID,Tavern Brawl,Enchantment,,,0,,,,,,,,,,,enUS
TB_Pilot1,Mystery Pilot,Tavern Brawl,Enchantment,,,0,,,,,,,,,Who could it be?!,,enUS
TBA01_4,Nefarian,Tavern Brawl,Hero,,,0,,,,30,,,,,,,enUS
TB_FactionWar_Hero_Nef,Nefarian,Tavern Brawl,Hero,,,0,,,,30,,,,,,,enUS
TB_CoOpBossSpell_4,Overclock,Tavern Brawl,Spell,,,0,,,,,,,,,Gain 2 Attack.,,enUS
TB_PickYourFate_1_Ench,Pick Your Fate 1 Ench,Tavern Brawl,Enchantment,,,0,,,,,,,,,,,enUS
TB_PickYourFate_2_Ench,Pick Your Fate 2 Ench,Tavern Brawl,Enchantment,,,0,,,,,,,,,,,enUS
TB_PickYourFate_3_Ench,Pick Your Fate 3 Ench,Tavern Brawl,Enchantment,,,0,,,,,,,,,,,enUS
TB_PickYourFate_4_Ench,Pick Your Fate 4 Ench,Tavern Brawl,Enchantment,,,0,,,,,,,,,,,enUS
TB_PickYourFate_5_Ench,Pick Your Fate 5 Ench,Tavern Brawl,Enchantment,,,0,,,,,,,,,,,enUS
TB_PickYourFate,Pick Your Fate Build Around,Tavern Brawl,Enchantment,,,0,,,,,,,,,,,enUS
TB_PickYourFateRandom,Pick Your Fate Random,Tavern Brawl,Enchantment,,,0,,,,,,,,,,,enUS
TB_PickYourFate_2nd,Pick Your Fate Randon 2nd,Tavern Brawl,Enchantment,,,0,,,,,,,,,,,enUS
TB_ClassRandom_PickSecondClass,Pick your second class,Tavern Brawl,Enchantment,,,0,,,,,,,,,,,enUS
TB_013,Player Choice Enchant,Tavern Brawl,Enchantment,,,0,,,,,,,,,,,enUS
TB_013_PickOnCurve,Player Choice Enchant On Curve,Tavern Brawl,Enchantment,,,0,,,,,,,,,,,enUS
TB_013_PickOnCurve2,Player Choice Enchant On Curve2,Tavern Brawl,Enchantment,,,0,,,,,,,,,,,enUS
TB_CoOpBossSpell_1,Prioritize,Tavern Brawl,Spell,,,0,,,,,,,,,Deal Attack damage to biggest minion.,,enUS
TB_KTRAF_H_2,Rafaam,Tavern Brawl,Hero,Free,,0,,Neutral,,60,,,,,,,enUS
TBA01_1,Ragnaros the Firelord,Tavern Brawl,Hero,,,0,,,,60,,,,,,,enUS
TB_CoOpBossSpell_3,Release Coolant,Tavern Brawl,Spell,,,0,,,,,,,,,"Freeze and deal Attack damage to all minions.
Gain 2 Attack.",,enUS
TB_MP_02e,Repurposed,Tavern Brawl,Enchantment,,,0,Dream,,,,,,,,<b>Deathrattle:</b> Draw a card.,,enUS
KARA_13_19e,Saddened,Tavern Brawl,Enchantment,,OneTurnEffect,1,,,,,,,,,Can't attack this turn.,,enUS
TB_KaraPortal_003,Saddened Hero Enchant,Tavern Brawl,Enchantment,,OneTurnEffect,1,,,,,,,,,Give can't attack this turn to enemy minions.,,enUS
TB_Face_Ench1,Safe,Tavern Brawl,Enchantment,,,0,,,,,,,,,This minion is safe from attacks and cannot have taunt.,,enUS
TB_ClassRandom_Druid,Second Class: Druid,Tavern Brawl,Spell,,,0,Druid,,,,,,,,Add Druid cards to your deck.,,enUS
TB_ClassRandom_Hunter,Second Class: Hunter,Tavern Brawl,Spell,,,0,Hunter,,,,,,,,Add Hunter cards to your deck.,,enUS
TB_ClassRandom_Mage,Second Class: Mage,Tavern Brawl,Spell,,,0,Mage,,,,,,,,Add Mage cards to your deck.,,enUS
TB_ClassRandom_Paladin,Second Class: Paladin,Tavern Brawl,Spell,,,0,Paladin,,,,,,,,Add Paladin cards to your deck.,,enUS
TB_ClassRandom_Priest,Second Class: Priest,Tavern Brawl,Spell,,,0,Priest,,,,,,,,Add Priest cards to your deck.,,enUS
TB_ClassRandom_Rogue,Second Class: Rogue,Tavern Brawl,Spell,,,0,Rogue,,,,,,,,Add Rogue cards to your deck.,,enUS
TB_ClassRandom_Shaman,Second Class: Shaman,Tavern Brawl,Spell,,,0,Shaman,,,,,,,,Add Shaman cards to your deck.,,enUS
TB_ClassRandom_Warlock,Second Class: Warlock,Tavern Brawl,Spell,,,0,Warlock,,,,,,,,Add Warlock cards to your deck.,,enUS
TB_ClassRandom_Warrior,Second Class: Warrior,Tavern Brawl,Spell,,,0,Warrior,,,,,,,,Add Warrior cards to your deck.,,enUS
TB_GP_01e_copy1,Shadow Tower Give My minions Stealth,Tavern Brawl,Enchantment,,,0,,,,,,,,,"Can't Attack.
<b>Stealth</b>.",,enUS
TB_GP_01e_v2,Shadow Tower Stealth,Tavern Brawl,Enchantment,,,0,,,,,,,,,<b>Stealth</b>.,,enUS
TB_BlingBrawl_Hero1e,Sharpened,Tavern Brawl,Enchantment,,,0,Rogue,,,,,,,,+1 Attack,,enUS
TB_PickYourFate_8,Spell Bonus,Tavern Brawl,Spell,,,0,,,,,,,,,"Whenever you cast a spell, gain 3 Armor.",,enUS
TB_SPT_Minion3e,Strength of Stormwind,Tavern Brawl,Enchantment,,,0,,,,,,,,,Stormwind is granting this card Attack and Health.,,enUS
TB_GreatCurves_01,TB_ClockworkCardDealer,Tavern Brawl,Enchantment,,,0,,,,,,,,,,,enUS
TB_DecreasingCardCost,TB_DecreasingCardCost,Tavern Brawl,Enchantment,,,0,,,,,,,,,,,enUS
TB_RandHero2_001,TB_EnchWhosTheBossNow,Tavern Brawl,Enchantment,,,0,,,,,,,,,,,enUS
TB_DecreasingCardCostDebug,TBDecreasingCardCostDebug,Tavern Brawl,Spell,,,0,,,,,,,,,,,enUS
TB_FactionWar_BoomBot,TBFactionWarBoomBot,Tavern Brawl,Enchantment,,,0,,,,,,,,,,,enUS
TB_MechWar_CommonCards,TBMechWarCommonCards,Tavern Brawl,Enchantment,,,0,,,,,,,,,,,enUS
TB_RandCardCost,TBRandomCardCost,Tavern Brawl,Enchantment,,,0,,,,,,,,,,,enUS
TBUD_1,TBUD Summon Early Minion,Tavern Brawl,Enchantment,,,0,,,,,,,,,"Each turn, if you have less health then a your opponent, summon a free minion",,enUS
TB_CoOpv3_101e,Team Player Enchantment,Tavern Brawl,Enchantment,,,0,,,,,,,,,<b>Immune</b> ahile attacking,,enUS
TB_LadyNazjar_PlayerEnch,Transmute your minions,Tavern Brawl,Enchantment,,,0,,,,,,,,,,,enUS
TB_CoOpv3_104e,Unity,Tavern Brawl,Enchantment,,,0,,,,,,,,,+2/+2,,enUS
TB_BlingBrawl_Hero1,Valeera Sanguinar,Tavern Brawl,Hero,Free,,0,Rogue,Neutral,,30,,,,,,,enUS
KAR_a10_Boss1H_TB,White King,Tavern Brawl,Hero,,,0,,,,10,0,,,,,,enUS
TB_CoOpv3_BOSSe,WHY WON'T YOU DIE!?,Tavern Brawl,Enchantment,,,0,,,,,,,,,Now he's REALLY mad....,,enUS
TB_SPT_Minion1e,Will of Stormwind,Tavern Brawl,Enchantment,,,0,,,,,,,,,Stormwind is granting this card Health.,,enUS
TB_YoggServant_Enchant,Yogg Servant Hero Enchant,Tavern Brawl,Enchantment,,,0,,,,,,,,,,,enUS
TB_Coopv3_102b,Alms of Light,Tavern Brawl,Spell,,,0,Priest,,0,,,,,,Restore 8 Health to each hero.,,enUS
TB_CoOpv3_003,Bamboozle,Tavern Brawl,Spell,,,0,,,0,,,,,,Swap player's hands.,,enUS
TB_012,Choose a New Card!,Tavern Brawl,Spell,,,0,,,0,,,,,,Look at 3 random cards. Choose one and shuffle it into your deck.,,enUS
TB_014,Choose a New Card!,Tavern Brawl,Spell,,,0,,,0,,,,,,Look at 3 random cards. Choose one and put it into your hand.,,enUS
TB_CoOpv3_004,Cleave,Tavern Brawl,Spell,,,0,,,0,,,,,,Deal 7 damage to a minion and its owner.,,enUS
TB_CoOpv3_005,Cleave,Tavern Brawl,Spell,,,0,,,0,,,,,,Deal 4 damage to a minion and its owner.,,enUS
TB_CoOpv3_011,Don't Push Me!,Tavern Brawl,Spell,,,0,,,0,,,,,,He's getting angry....,,enUS
TB_CoOpv3_006,Elemental Eruption,Tavern Brawl,Spell,,,0,Shaman,,0,,,,,,Deal 4-6 damage to all other minions.,,enUS
TB_CoOpv3_009,Explosive Rune,Tavern Brawl,Spell,,,0,,,0,,,,,,Summon an 'Explosive Rune.',,enUS
TB_CoOpv3_010,Explosive Runes,Tavern Brawl,Spell,,,0,,,0,,,,,,Summon two 'Explosive Runes.',,enUS
TB_CoOpv3_007,Flame Missiles,Tavern Brawl,Spell,,,0,,,0,,,,,,Deal 5 damage randomly split among all other characters.,,enUS
TB_CoOpv3_008,Flame Missiles,Tavern Brawl,Spell,,,0,,,0,,,,,,Deal 10 damage randomly split among all other characters.,,enUS
TB_CoOpv3_001,Glorious Finale,Tavern Brawl,Spell,,,0,,,0,,,,,,The true battle begins....,,enUS
TB_CoOpv3_012,Immolate,Tavern Brawl,Spell,,,0,,,0,,,,,,Deal 4 damage to each hero.,,enUS
TB_CoOpv3_013,Immolate,Tavern Brawl,Spell,,,0,,,0,,,,,,Deal 7 damage to each hero.,,enUS
BRMA02_2_2c_TB,Jeering Crowd,Tavern Brawl,Spell,,,0,,,0,,,,,,Summon a 1/1 Spectator with <b>Taunt</b>.,,enUS
BRMA07_2_2c_TB,ME SMASH,Tavern Brawl,Spell,,,0,,,0,,,,,,Destroy a random enemy minion.,,enUS
TB_Superfriends001,Offensive Play,Tavern Brawl,Spell,,,0,,,0,,,,,,The next Legendary minion you play and all your other copies cost (3) less.,,enUS
TBST_006,OLDTBST Push Common Card,Tavern Brawl,Enchantment,,,0,,,0,,,,,,push a common card into player's hand,,enUS
TB_Murgstone_001,Quest Coin,Tavern Brawl,Spell,Free,,0,,Neutral,0,,,,,,Gain an empty Mana Crystal. Can only play one of these per turn.,,enUS
TB_Coopv3_102a,Secrets of Shadow,Tavern Brawl,Spell,,,0,Priest,,0,,,,,,Each player draws 2 cards.,,enUS
TB_011,Tarnished Coin,Tavern Brawl,Spell,,,0,,,0,,,,,,Gain 1 Mana Crystal this turn only.,,enUS
TB_RMC_001,TB_EnchRandomManaCost,Tavern Brawl,Enchantment,,,0,,,0,,,,,,,,enUS
TB_CoOpv3_002,Twisted Light,Tavern Brawl,Spell,,,0,Priest,,0,,,,,,Restore 30 health to Nefarian. Deal 30 damage to all other minions.,,enUS
TB_GiftExchange_Treasure,Winter's Veil Gift,Tavern Brawl,Minion,,Deathrattle,1,,,0,4,0,,,,<b>Deathrattle:</b> Give current player a Stolen Gift.,,enUS
TB_SPT_BossWeapon,Armory,Tavern Brawl,Weapon,,,0,,,1,,0,,,,Attack increases over time.,,enUS
TB_006,Big Banana,Tavern Brawl,Spell,,,0,,,1,,,,,,Give a minion +2/+2.,,enUS
NAX12_02H_2c_TB,Decimate,Tavern Brawl,Spell,,,0,,,1,,,,,,Change the Health of enemy minions to 1.,,enUS
TB_007,Deviate Banana,Tavern Brawl,Spell,,,0,,,1,,,,,,Swap a minion's Attack and Health.,,enUS
TB_KTRAF_6m,Fallout Slime,Tavern Brawl,Minion,,Poisonous,1,,,1,2,2,,,,Destroy any minion damaged by this minion.,,enUS
TB_BlingBrawl_Weapon,Foam Sword,Tavern Brawl,Weapon,,,0,,,1,,2,,,,,,enUS
TB_FactionWar_Herald,Herold,Tavern Brawl,Minion,,Deathrattle,1,,,1,1,1,,Mech,,<b>Deathrattle:</b> Deal 1-4 damage to a random enemy.,,enUS
TBST_003,OLDN3wb Healer,Tavern Brawl,Minion,,,0,,,1,1,1,,,,"At the end of your turn, heal 2 damage from adjacent minions.",,enUS
TBST_002,OLDN3wb Mage,Tavern Brawl,Minion,,,0,,,1,1,2,,,,"At the end of your turn, deal 1 damage to random enemy minion.",,enUS
TBST_001,OLDN3wb Tank,Tavern Brawl,Minion,,Taunt,1,,,1,2,2,,,,<b>Taunt</b>,,enUS
HRW02_1e,Overclock,Tavern Brawl,Enchantment,,,0,,,1,,,,,,Increased Attack.,,enUS
TB_008,Rotten Banana,Tavern Brawl,Spell,,AffectedBySpellPower,1,,,1,,,,,,Deal $1 damage.,,enUS
TB_GiftExchange_Treasure_Spell,Stolen Winter's Veil Gift,Tavern Brawl,Spell,,,0,,,1,,,,,,<b>Discover</b> a random Treasure. Its cost is reduced.,,enUS
TB_FactionWar_BoomBot_Spell,TBFactionWarBoomBotSpell,Tavern Brawl,Spell,,,0,,,1,,,,,,,,enUS
BRMA14_10H_TB,Activate!,Tavern Brawl,Hero Power,,,0,,,2,,,,,,"<b>Hero Power</b>
Activate a random Tron.",,enUS
TB_SPT_BossHeroPower,Barracks,Tavern Brawl,Hero Power,,AIMustPlay,1,,,2,,,,,,"<b>Hero Power</b>
Play a random Stormwind Soldier.",,enUS
TB_SPT_Minion2,Battle Standard,Tavern Brawl,Minion,,AdjacentBuff#Aura,2,,,2,2,0,,,,Adjacent minions have +2 Attack.,,enUS
BRMA17_5_TB,Bone Minions,Tavern Brawl,Hero Power,,,0,,,2,,,,,,"<b>Hero Power</b>
Summon two 2/1 Bone Constructs.",,enUS
TB_MechWar_Boss2_HeroPower,Boom Bot Jr.,Tavern Brawl,Hero Power,,,0,,,2,,,,,,"<b>Hero Power</b>
Deal 2 damage randomly split among all enemies.",,enUS
TB_KaraPortal_002,Call Mediva,Tavern Brawl,Spell,Free,,0,,,2,,,,,,Summon a random Mediva,,enUS
TP_Bling_HP2,Cash In,Tavern Brawl,Hero Power,,,0,Rogue,,2,,,,,,"Destroy your weapon, gaining a random one.",,enUS
NAX12_02H_2_TB,Decimate,Tavern Brawl,Hero Power,,,0,,,2,,,,,,"<b>Hero Power</b>
Change the Health of enemy minions to 1.",,enUS
TB_FactionWar_Boss_Rag,"DIE, INSECT!",Tavern Brawl,Hero Power,,,0,,,2,,,,,,"<b>Hero Power</b>
Deal $8 damage to random enemy.",,enUS
TB_Coopv3_009t,Explosive Rune,Tavern Brawl,Minion,,Taunt,1,,,2,3,0,,,,"At the start of your turn, this explodes, dealing 9 damage to your hero.",,enUS
NAX8_02H_TB,Harvest,Tavern Brawl,Hero Power,,,0,,,2,,,,,,"<b>Hero Power</b>
Draw a card. Gain a Mana Crystal.",,enUS
TB_MechWar_Boss1_HeroPower,Hello! Hello! Hello!,Tavern Brawl,Hero Power,,,0,,,2,,,,,,"<b>Hero Power</b>
Give your lowest attack minion <b>Divine Shield</b> and <b>Taunt</b>.",,enUS
BRMA02_2_2_TB,Jeering Crowd,Tavern Brawl,Hero Power,,,0,,,2,,,,,,"<b>Hero Power</b>
Summon a 1/1 Spectator with <b>Taunt</b>.",,enUS
TB_LevelUp_001,Level Up!,Tavern Brawl,Hero Power,,,0,,,2,,,,,,Level up all the spells in your hand and deck.,,enUS
BRMC_90,Living Lava,Tavern Brawl,Minion,,Taunt,1,,,2,6,6,,,,<b>Taunt</b>,,enUS
BRMA07_2_2_TB,ME SMASH,Tavern Brawl,Hero Power,,,0,,,2,,,,,,"<b>Hero Power</b>
Destroy a random enemy minion.",,enUS
TB_MechWar_Minion1,Mech Fan,Tavern Brawl,Minion,,Taunt,1,,,2,1,1,,,,<b>Taunt</b>,,enUS
TBA01_6,Molten Rage,Tavern Brawl,Hero Power,,,0,,,2,,,,,,"<b>Hero Power</b>
Summon a 5/1 Magma Rager.",,enUS
TB_KTRAF_HP_KT_3,Necromancy,Tavern Brawl,Hero Power,,,0,,,2,,,,,,Resurrect a random friendly minion that died this game.,,enUS
BRMA09_2_TB,Open the Gates,Tavern Brawl,Hero Power,,,0,,,2,,,,,,"<b>Hero Power</b>
Summon three 1/1 Whelps.",,enUS
BRMA01_2H_2_TB,Pile On!!!,Tavern Brawl,Hero Power,,,0,,,2,,,,,,"<b>Hero Power</b>
Put a minion from each deck into the battlefield.",,enUS
TB_015,Pirate,Tavern Brawl,Minion,,,0,,,2,3,2,,Pirate,,,,enUS
NAX11_02H_2_TB,Poison Cloud,Tavern Brawl,Hero Power,,,0,,,2,,,,,,"<b>Hero Power</b>
Deal 1 damage to all enemy minions. If any die, summon a slime.",,enUS
BRMC_99e,Rock Elemental,Tavern Brawl,Minion,,Taunt,1,,,2,3,2,,,,<b>Taunt</b>,,enUS
TB_Coopv3_102,Shadow or Light?,Tavern Brawl,Spell,,,0,Priest,,2,,,,,,<b>Choose One -</b> Each player draws 2 cards; or Restore 8 Health to each hero.,,enUS
TB_BlingBrawl_Hero1p,Sharpen,Tavern Brawl,Hero Power,Free,,0,Rogue,,2,,,,,,"<b>Hero Power</b>
Increase your weapon's attack by 1",,enUS
TB_SPT_Minion1,Shieldsman,Tavern Brawl,Minion,,Taunt,1,,,2,1,0,,,,"<b>Taunt</b>
<b>Battlecry:</b> Gain Health equal to Stormwind's Attack.",,enUS
TB_KTRAF_HP_RAF5,Staff of Origination,Tavern Brawl,Hero Power,,,0,,,2,,,,,,Add a random legendary minion to your hand. It costs (4) less.,,enUS
TB_KTRAF_HP_RAF3,"Staff, First Piece",Tavern Brawl,Hero Power,,,0,,,2,,,,,,Add a random rare card to your hand. It costs (2) less.,,enUS
TB_KTRAF_HP_RAF4,"Staff, Two Pieces",Tavern Brawl,Hero Power,,,0,,,2,,,,,,Add a random epic card to your hand. It costs (3) less.,,enUS
BRMC_94,Sulfuras,Tavern Brawl,Weapon,,Deathrattle,1,,,2,,2,,,,<b>Deathrattle:</b> Your Hero Power becomes 'Deal 8 damage to a random enemy'.,,enUS
TB_FactionWar_Boss_Rag_0,Swat Fly,Tavern Brawl,Hero Power,,,0,,,2,,,,,,"<b>Hero Power</b>
Deal $3 damage to random enemy, for now...",,enUS
BRMA06_2H_TB,The Majordomo,Tavern Brawl,Hero Power,,,0,,,2,,,,,,"<b>Hero Power</b>
Summon a 3/3 Flamewaker Acolyte.",,enUS
TB_FactionWar_Boss_RagFirst,The Majordomo,Tavern Brawl,Hero Power,,,0,,,2,,,,,,"<b>Hero Power</b>
Summon a 1/3 Flamewaker Acolyte.",,enUS
TB_KTRAF_104,Uncover Staff Piece,Tavern Brawl,Spell,,,0,,,2,,,,,,Add another piece to your Hero Power.,,enUS
NAX3_02_TB,Web Wrap,Tavern Brawl,Hero Power,,,0,,,2,,,,,,"<b>Hero Power</b>
Return a random enemy minion to your opponent's hand.",,enUS
BRMC_89,Whirling Ash,Tavern Brawl,Minion,,Windfury,1,,,2,5,4,,,,<b>Windfury</b>,,enUS
BRMA13_4_2_TB,Wild Magic,Tavern Brawl,Hero Power,,,0,,,2,,,,,,"<b>Hero Power</b>
Put a random spell from your opponent's class into your hand.",,enUS
TBA01_5,Wild Magic,Tavern Brawl,Hero Power,,,0,,,2,,,,,,"<b>Hero Power</b>
Add a random spell from any class to your hand. It costs (0).",,enUS
BRMC_95he,Core Hound Pup,Tavern Brawl,Minion,,,0,,,3,4,2,,Beast,,"At the end of each turn, summon all Core Hound Pups that died this turn.",,enUS
BRMC_95h,Core Hound Puppies,Tavern Brawl,Spell,,,0,,,3,,,,,,Summon two 2/4 Core Hound Pups.,,enUS
TB_Coopv3_100,Dragonscale Warrior,Tavern Brawl,Minion,,,0,,,3,4,3,,,,"Whenever any player targets this minion with a spell, that player draws a card.",,enUS
TB_KTRAF_7,Heigan the Unclean,Tavern Brawl,Minion,Legendary,,0,,,3,5,4,,,,"At the end of your turn, deal 4 damage to a  random enemy.",,enUS
BRMC_96,High Justice Grimstone,Tavern Brawl,Minion,Legendary,,0,,,3,5,4,,,,"At the start of your turn, summon a <b>Legendary</b> minion.",,enUS
BRMC_100,Living Bomb,Tavern Brawl,Spell,,,0,,,3,,,,,,"Choose an enemy minion. If it lives until your next turn, deal $5 damage to all enemies.",,enUS
TB_KTRAF_08w,Massive Runeblade,Tavern Brawl,Weapon,,,0,,,3,,5,,,,Deals double damage to heroes.,,enUS
BRMC_87,Moira Bronzebeard,Tavern Brawl,Minion,Legendary,Deathrattle,1,,,3,3,4,,,,<b>Deathrattle:</b> Summon Emperor Thaurissan.,,enUS
TBST_004,OLDLegit Healer,Tavern Brawl,Minion,,,0,,,3,2,2,,,,"At the end of your turn, summon a random friendly minion that died this turn.",,enUS
TBST_005,OLDPvP Rogue,Tavern Brawl,Minion,,Stealth,1,,,3,6,3,,,,"<b>Stealth</b>
Regain <b>Stealth</b> when PvP Rogue kills a minion.",,enUS
BRMC_93,Omnotron Defense System,Tavern Brawl,Spell,,,0,,,3,,,,,,Summon a random Tron.,,enUS
TB_KaraPortals_003,Party Elemental,Tavern Brawl,Minion,,Taunt,1,,,3,2,2,,,,"<b>Taunt.
</b> Comes with a party!",,enUS
TB_KaraPortal_001,Party Portal!,Tavern Brawl,Spell,Free,,0,,,3,,,,,,Summon a random Partygoer.,,enUS
BRMC_91,Son of the Flame,Tavern Brawl,Minion,,Battlecry,1,,,3,3,6,,,,<b>Battlecry:</b> Deal 6 damage.,,enUS
TB_KTRAF_4m,Spectral Gothik,Tavern Brawl,Minion,Legendary,,0,,,3,3,0,,,,"At the start of your turn, deal 4 damage to your hero.",,enUS
TB_SPT_Minion3,Swordsman,Tavern Brawl,Minion,,,0,,,3,1,1,,,,<b>Battlecry:</b> Gain Attack and Health equal to Stormwind's Attack,,enUS
TB_FactionWar_AnnoySpell1,Annoy-o-Tron Fanclub,Tavern Brawl,Spell,,,0,,,4,,,,,,Summon 3 Annoy-o-Trons,,enUS
TB_KTRAF_1,Anub'Rekhan,Tavern Brawl,Minion,Legendary,,0,,,4,5,5,,,,"At the end of your turn, summon a 3/1 Nerubian.",,enUS
BRMC_86,Atramedes,Tavern Brawl,Minion,Legendary,,0,,,4,8,2,,Dragon,,"Whenever your opponent plays a card, gain +2 Attack.",,enUS
BRMC_92,Coren Direbrew,Tavern Brawl,Minion,Legendary,Battlecry,1,,,4,8,4,,,,"Always wins Brawls.
 <b>Battlecry:</b> Add a Brawl to your hand.",,enUS
TB_FactionWar_Rag1,"DIE, INSECT!",Tavern Brawl,Spell,,,0,,,4,,,,,,"Your hero power becomes ""Deal $8 damage to random enemy.""",,enUS
TB_Dorothee_001,Dorothee,Tavern Brawl,Minion,,,0,,,4,10,0,,,,Minions to the left have <b>Charge</b>. Minions to the right have <b>Taunt</b>.,,enUS
TB_KTRAF_3,Gluth,Tavern Brawl,Minion,Legendary,,0,,,4,4,3,,,,"At the end of your turn, summon a random Undead.",,enUS
TB_KTRAF_4,Gothik the Harvester,Tavern Brawl,Minion,Legendary,Deathrattle,1,,,4,4,5,,,,<b>Deathrattle:</b> Summon a Spectral Gothik for your opponent.,,enUS
TB_KTRAF_5,Grand Widow Faerlina,Tavern Brawl,Minion,Legendary,,0,,,4,5,0,,,,Has +1 Attack for each card in your opponent's hand.,,enUS
TB_KTRAF_2,Lady Blaumeux,Tavern Brawl,Minion,Legendary,Battlecry,1,,,4,7,2,,,,<b>Battlecry:</b> Summon a fellow Horseman.,,enUS
BRMC_85,Lucifron,Tavern Brawl,Minion,Legendary,Battlecry,1,,,4,7,4,,,,<b>Battlecry:</b> Cast Corruption on all other minions.,,enUS
TB_Coopv3_104,Main Tank,Tavern Brawl,Minion,,Battlecry,1,,,4,4,4,,,,"<b>Battlecry:</b> Give all other minions +2/+2, except the <b>Boss</b>.",,enUS
TB_Coopv3_105,Raid Healer,Tavern Brawl,Minion,,,0,,,4,7,0,,,,"Whenever your hero is healed, also heal your teammate for that much.",,enUS
TB_KTRAF_2s,Sir Zeliek,Tavern Brawl,Minion,Legendary,,0,,,4,5,1,,,,Lady Blaumeux is <b>Immune</b>.,,enUS
BRMC_84,Dragonkin Spellcaster,Tavern Brawl,Minion,,Battlecry,1,,,5,6,4,,Dragon,,<b>Battlecry:</b> Summon two 2/2 Whelps.,,enUS
TB_Coopv3_101,Freewheeling Skulker,Tavern Brawl,Minion,,,0,,,5,6,5,,,,"At the end of your turn, switch sides.",,enUS
BRMC_99,Garr,Tavern Brawl,Minion,Legendary,,0,,,5,8,4,,,,"Whenever this minion takes damage, summon a 2/3 Elemental with <b>Taunt</b>.",,enUS
TB_KTRAF_6,Grobbulus,Tavern Brawl,Minion,Legendary,,0,,,5,7,4,,,,"Whenever this kills a minion, summon a poisonous 2/2 Slime.",,enUS
